id,target
n39304b45a26944a,1
ne3f9502b0637452,1
n7bdb0254295e4f4,0
n6b21a41162844bf,1
n9282f104fe6049a,0
n5ab652d9ddb64e6,1
n03665e9f0ae044e,1
nd98d1e5441b544f,1
nf082c49e7d154fb,1
nf8cb949277b14f1,0
n3ae463cac7ea4da,1
n41c308ae8caf401,1
nf531b5b059c94fc,0
nc0155d8524e24ce,0
n2ed571c3b1de4ee,0
nf60cb2a5e0d14f1,0
n6b8fd3fa8c854d8,1
n374499916e274eb,1
nfc565c01ae32483,0
n303f81e083f94dd,1
n11f353eb3136469,1
n9422703daee441f,0
nebff688db36f4b3,1
n125517378d9e454,0
n0081a7d38cd0472,1
n2c30077e17aa4f8,1
n3c1d490fc7f2475,0
n66851992f8bf4b8,1
n873a9b88c25647f,1
nfd384e609f144ea,1
n2957c760f2fc414,1
nfe46725eaa0747c,0
nce6643c2c016422,1
ne68c32777700436,1
n360e02e49de14e3,1
n408dd91d12264d3,1
n1111cd301fbc453,0
n55b6b8ebc1d64a9,0
n0a22e30ca82e421,1
nd06bf99a7f30424,1
n1d93e58226a4453,1
n0874eb90aa604df,1
ne8524e38589e4f7,1
n14808f226c27486,1
n719f2e948b1d462,0
n4aa25025a66a43a,0
n46b5b67a08e94d3,1
ned25e84864464a8,1
nb5111836929d415,1
n68fa52a2035a4b4,0
nb0106b30344d452,0
n6ceae2941ca44a7,0
nebf5dd0fc9194f5,0
n01c8e64bda954d1,0
na52e70215a1947f,1
n7c325d8317c6444,1
n134055f629bd413,1
nac80fe08b1f84ea,0
nf684ff03186943f,0
n2987105131e84e8,0
n94d3ee97e61e448,1
n091b3a3ab3d3466,1
n8bc29926a33d428,1
n56b5783f563647f,1
nc6565cf655cf4e5,0
nd31498dca11447a,1
n417846419ded421,1
n27ad7fc3416f4d2,0
n2968f7039b2246c,0
n3e85d8ce2ede4d2,0
na99c5765784d43c,0
nd8d7a367b26a4a1,0
nbc7ab95024cf404,1
nac42405608d1401,1
nd6eb108fce76485,1
n1191bc2ca905419,0
n119b46f22a0b40e,0
n7b90e3b4104d4c3,1
n3e176831bf47416,0
n406d903ff58248e,1
n1fe809ebbac742d,0
n5cd5d0e707f04fe,0
n94271d5c92cf4af,1
n3b68e9a642c4492,1
n5e9879673f26433,1
ndffa03344c3f45c,0
n098d40bf69354e8,0
n48055620b2a54d4,0
nbb933849fdc74b6,0
n72065056f5b34e1,1
n02f0a7f6ac8c4ac,0
n2bc9638cd2f24f4,1
n7f8bd03eec1a48f,0
n0f2c722e890c40a,1
n0ddf28e43ec845e,0
n3ac7d71cf80d477,0
n82daf6416c114db,0
n78a6cd079e8a456,0
n3c34fe019e904fe,1
n6affb750b5834ad,1
n30136fd3cefd4c4,1
n77c23ae7ed6c41b,0
nbe4f1c390aed403,1
n5b9bb5fa5ebb441,1
n47a883fe4e774a2,1
nb538b2b29a0a409,1
n3fac6c18fdcb485,1
nc601e264aa6a417,1
ndc990ea24867486,1
nf6a6528205ce486,0
n1be4d259d0d44c8,0
nf7217ee299f44a3,1
n32e831d4fef6463,0
n0203d198e39f4d5,1
n6ce9441f9643434,1
ndf699065670b4f8,1
nb1a3b403cef7443,1
n3bab2d138231448,0
n10f840384d5b4e1,1
n1c64473260e147b,1
n8a7a8aa337e74f6,0
n862989fc85eb4d8,1
n9d8cfcdb88e644d,1
n9383bfe56a2540a,1
nae49cb4c853d47c,1
n0ead8e5121e249d,1
nd7df66cfe039439,1
n7af73bba0712487,0
nb280e8b67d8f410,1
nd2bc5ea549f3406,0
n48b6a8aa9b99452,1
n937d9a907b7f4ce,1
n571d867d8023411,1
n71b9175b3c7f4f0,1
n6c0488d011cf4e5,1
n5b8a95a9792d409,0
n6c8ad29c444a46a,1
n159fb4d3ee104bf,0
ne443e10f73d2411,1
n82f815fedb0745b,0
n01be3ed37e184de,1
n7a9c66a061334b0,1
na9b063557a4d4ec,0
n67569ffa62db420,1
n356f09f4bc59428,1
n64445646acc64fc,1
nc77f0eb6a609467,0
n7139c68352874bc,1
nb7ab57bfc84844b,0
ncdc145e6b8414aa,1
n4396fc5dbe12486,1
n14f93699c8214be,0
n7b63447e7ad9434,0
nabade3204bce49f,1
n4404439c0e4b4e1,1
n7b6ff3f8469c44b,0
n2c94ec9320fc4d6,0
ndb3d440404414d2,1
n6205cf7537694cd,1
nf10431cf2016423,1
n7e7e45419f34429,1
n3b0ed137bd64476,0
n9445c900dd344cf,0
nb3c6c007fa8543b,1
na6fb9244017747a,1
nec2c4e6e62e4477,0
nad5639a2c31c426,1
nbf4ef2e33833425,0
n865faad7823040b,0
nb34cb94de31d49e,1
nb582ab85829b401,0
nd4d06d64705d457,0
n7dc25cebc536406,0
ndd5a75573cdf4ce,1
nfe13c0a4047f42d,1
n1dcd1fd125e4413,0
n635d37ab1a634b3,0
n36df09d166894b9,1
nbc1902d9a68b4d9,1
n892f78d1a7ae4dc,0
n746c06bbdbf8411,1
nfba43235f6fa488,1
n92a477f8f5af4a2,1
nce0266efbadb476,0
n1a253ec5685c4bc,0
n3d9b7d6a4486470,0
n931d76c596934fe,1
n2dad70b393e7408,0
n3958a4011f41462,0
ne1cdfb0804eb4f8,1
n82d3366ab8d147d,1
nba0c9ad92238427,1
n124cb1cd32ce4e7,1
n56bd4173649e4ab,1
n67043061364f437,1
na3db494e0f6a4f8,1
n06fd534318b5410,0
nb7b2bba53a9d449,0
n11498b308cce403,0
n4413f201c27844d,1
nd7ccf0db26444a0,1
n8d033e564fad47d,1
n19fe8b69e92a4ca,1
n43fc71f5d6484d2,0
n4fe1740995cc4e0,0
naadd644197d34fa,1
n6a3d1c35ba2e417,1
nf7cbe43b40aa4c6,0
n2db262bab98d4f2,1
n5a9a86f8b06d47b,0
nc71cc7936b484f2,0
ne81e4b06afbb4b2,0
na6b6cab8f7e746a,1
n149127af28044f5,1
na03aff0fc6ff4cb,0
nedacd9a93d4d4b8,1
n7fc4f2cfd4254fa,1
n082c004220d9428,0
nd50560a7d65f48d,0
na77aa1ad2b7440d,0
n32f9bcb7252a4e6,0
n63d7034c07914e3,0
n6d1410a2a028420,0
nb37b91068304490,1
n4959891ae6564d2,1
n01cb8cba36c2467,0
n89f55d644a5c450,0
ne541d00d11cb45b,1
n8e6502d9d21842a,1
nd026c6b49b984b3,1
n6d3b47e5c57c479,0
n3ea924badcb2424,1
n81913ae1752e432,1
nd87dd287a1de42c,1
nbab1e4c93ec1466,0
n60331f59003e432,0
n5d2b698f8cde4a4,1
ncfce09dfd11e452,1
n81bf824bd759490,0
n12e491c918d7439,0
nf19d27e67bed445,1
nf2ce8bda21ee47d,1
nae86345b01e7429,0
ne83c46c4a0384cd,0
n86842e6a6afa463,0
nfa01e98a3a3240d,1
n5fb9e644e51b4f2,1
n65b559d21ede42d,0
n3c2af788c6cc42c,1
n36cf157bfa7e400,0
n10f4ba0a99154ba,0
n201ab715273f44a,0
n3c3712a9fec347c,1
nc4604f88caef45c,0
n8c3a3310067d497,0
n47313844b2e84de,0
ne8dccc02a9f24fb,0
n4c11ded52e054f4,1
n9451f9eda57c499,1
n1c1355815f5c40b,0
nf053a2a726b9468,0
n6303b3b4f2eb4eb,0
n4cedc82cdae6458,1
n7200fe15d889462,0
nf1f42a438dee42b,1
nb8cfe4e5c5394c6,0
n5c40e40052e04a1,1
nad5e5a07e5a741a,0
ned990cb4cfd24d5,0
na0367d3172c74ee,0
n9efcdb45558644a,0
n2a7227acd0fd4c5,0
n514208fb67aa4f8,0
n6e28444d049e465,1
ncfacebb44802415,1
na339e9c368a546a,1
n513f502c8168411,1
na24501b9f582461,1
n1f00327427874be,0
n987ac32d129b4ec,0
neff8983f075546f,0
nf2da6cf086c24b2,1
ndc0ee4ed698b484,1
na66d11e4d4b2417,1
n6aa260ce941240e,0
na5858145354c4a3,0
n0eed047644ef482,1
n5e75bbf572d6484,0
nb4b6bdb8c68f4d2,0
nc9e1a443db24404,1
nb6d3c87c0d10469,1
n8fb72e6fbff04ac,1
n83562d354ec24e5,0
n89bd0af007e547d,0
n3f8fbaa2857a480,0
n1619a5f0ce924ff,0
nf9d465d442ff414,0
n350db88f6a42493,1
nfca64aab7c584fd,0
n3a70c977855c40e,0
n927d7edb08c7482,1
n1fd10043a313413,1
n872a8c4bace542a,1
n2a16e03bd3494a4,1
n98eebdd981d74ec,0
n8d83f9ca5b214f2,0
n440548c2d5254a6,0
n8650835974eb4f2,1
nd16aad3f928844b,0
nfb13efb41542418,1
naf9ce1b6d6d64cc,0
n3d9bdc3817f84d2,1
n58692a324ba74bd,1
n6a311e3d65ff4b0,1
n47bb3ed456194cd,1
n8784a22efded403,1
n8e25fee2f5df4b7,0
n1e817de54ee345c,0
n07dee4d8dd964ae,0
n4fb751eab024466,1
naea2dca3c8234eb,1
nc2197189467843a,1
ncc06bf3d643344e,0
n57fabcae48ce4c3,0
nf6e7410f7994420,1
n5225c740bbea40d,1
ne4095c4d692940f,0
n4088dbb5a1c44a7,0
nc308ac204fa84cc,1
n1c4ff4ff2284474,0
n67fc535b9af44fc,0
na3fb7dcebae543a,0
nd07be1ad10af4eb,1
ne43e1b000e2f48d,0
n4d43ad3999f644c,1
nbbacec6d889641d,1
nd23a0892f7064f2,1
n9dd46ec9b806421,1
n8e2c2fbae888481,0
nacf34164f32743e,1
n0a3f56421bfc4b9,1
n3715eb556cc44fa,0
n5816f983bb31453,0
nc8e722b2694e4f2,0
nf9babf647aea440,1
n6a5ef8c5263744b,0
n81bc0f2401cc4fe,1
nec774eb708f74da,0
n62bd0fb6432641e,1
nace4f8d5b5634de,1
n66a831c58a484d5,1
n48cfbc009ccf46b,1
n0a2e89424fe24fc,1
n01da6a1425784a5,1
n729943f0459648a,1
n4b4269c61f3f45b,0
n3346cc772f73430,1
n13fda3f2cd68427,0
nb9bc893c811a419,1
nab59a3011102420,1
na418f984db48413,1
n7dbc3eebc27a43d,0
n02e4f77dcdf747d,0
nb34b604f84154c4,1
n963897aa061f46b,0
nf718ba8588b645c,1
n09b3d8c057784d7,0
naf0dae0a1c18433,0
na84d04b44cdb451,1
ndde569288604498,0
nb39299c7e97b40d,1
n27c5320e67f8450,1
nfaea6e67a303435,0
nca042ef3124c41b,0
n841a65c9662946d,1
n0d9804d18d60427,1
nb1bf784e019d46e,0
n53181f5ad0e6472,1
n6e3635a121524fe,0
nf30e03f755814d0,1
n72b2221811ca4ad,1
n3bf9a8fcb8194a6,0
n0d317b4b3df7477,0
n0534c9800420498,0
nf2d3740074ec453,1
nbbc0dbf0224545c,0
n856e5fbe574c40e,0
n40569b512eaa48a,1
n8a5b86100be940b,1
n257bf652bcae42e,1
n913d123d9e8e4ad,1
n443b53b35ff04bd,0
n6b72e912d78441d,1
n8e1049aa8faa4ef,1
n77531a0207dc4c7,0
n8494f884104e4a1,1
nbacf31989bd34aa,0
n115c71259ee4479,1
n993bb13e4849499,1
n6ca6c56af9f0436,0
n10aab1730aab40c,0
n0268070abecb419,0
nf46db0f33a50459,1
nae830c69c7f54f4,1
nde75a20627f9477,1
n20e235fa93ae406,0
n916141c08f21409,0
n82e8471e706d418,0
n21668f35ae0a489,1
nda512bc147124ee,0
nb2513e65bf12426,0
n40401b489998430,1
n114d79decf7d4b3,0
n09bb952b6a9b474,0
n131334bc093e451,1
nd2f4bd0172454d2,1
n7ffa489292ac481,1
nfc6ff617db7f43b,0
n4f62d294bb18471,1
n1dd4946a8fd9408,0
n6f0a00cfef8a48a,1
n6c78145df3f34df,0
n294f424ecbc64c5,1
n672e4f46ca04435,0
n35187b4ea79440b,1
n8ef0af25d0694f0,1
nb547ba608ad641c,1
n5f4fe632737f440,1
n55dd5f1c04af4ca,0
nab18e0f7e976461,1
nf3da8c844708420,1
n46c6faa5818c44a,0
nb7fad048ba2e491,1
n377d759ce50944e,1
n7212517ffd2e4f3,0
ne865f1c86bfd4d3,1
ne2bac9e6a42a4b3,0
n388cbe30201c483,0
ncf451dce67d54c8,0
n6e1564f5ba974a4,0
n853ad57dcc4541d,0
nf87d5fb2a50d4ff,1
nfad545f510ca4c4,0
n3a1a8337af024ef,1
n43feb57b076a41b,1
n6dfd0e14644b4c6,0
n7298fb8f1cb5417,1
nc1bbf86a3b2449d,1
nb35a55b405db4c2,0
n9bb49ee974f7434,1
n2fd9ee3b369049d,1
n5b9731af89ac4e1,0
n3d517e4a4c0947d,0
n23026832b4d247e,0
ne52607fa1f8a438,1
n4159596b7fa0410,0
nc344bb1d20904ae,0
n57db6e3fdc79423,1
n51e16400110847e,0
naa8ced1b49af489,1
n6f4c7bca7447430,1
n95fdc2448b6a46e,0
n2ac3419402da4ab,0
nbe6acf29c4c8488,0
ne2a615d05b4b4a8,0
n675a3e3856634b1,1
n10a8c1178d47452,0
nc5a2ad587f494a5,0
ndb10b3f1c3164e8,0
n7a2f805b2cc646b,1
n1a815e196ad34b4,1
n1e3314e393b7476,1
nb374040f9763497,0
n53bbc95def3c4eb,1
nabab119ebd0a4c9,1
n86f4a603166248d,1
n33bed0f3b087430,0
n7b37a8a8f49b4e6,0
nce90421fa936466,0
n72fa9a80abbc411,1
n0ad6b497048e4f0,1
n2074e1469149401,1
nae7a2aa3ca484bf,1
n25508468df6e4eb,1
n3a1cd0eb224b42f,0
n8717c54114c74f7,0
nc8e543b753d04e8,0
n0199d02aca244d0,1
na2ace51125d44d2,1
n92e6c537b05c434,1
n36da08cdb154465,1
n37ca12a9aa4340d,1
n6eeed57fb4754c3,1
n236710adb289463,1
n6203966809e746c,1
n0b890e41ff594a9,1
ne2c369e0f60b494,0
n1d7b1967e7954a9,0
nf721258433c74eb,1
n94e30bc9e211442,0
n78253f6c00f5467,0
n6393d1944ade49e,0
nd432d398a52c450,0
n498b7bca442143a,1
n9ca686c21a9649e,1
n8a277f30b4004b2,1
naf7d0cf7bd10400,0
n7f7505b09ac54dd,0
n1fe3e59a1ff84f8,0
n10039708412a442,1
n1c2ca0f8731b49f,1
n1a12d2dc65ba4ef,0
n73c2c39367c64be,1
n511215faef8e4ef,1
nf54bb21b35d546d,0
n7091bc3569924c5,1
n87f13421518a4c1,1
ne1912ab657e3429,1
n906395487f524ff,1
n868d0f01297e49b,0
na1c6478bd9974ac,1
n9e96e1b57bab4ee,1
n4ab2ad7733b546e,0
n8945fed44c4d425,0
neee6bbf85029407,0
ne3cbdba0bbfd444,0
n732d11b22aeb448,0
n32d19e988b7a483,1
n96e03993dc5e4e3,0
naf05739d0ec4448,0
n568fa691a2ed421,1
nec4db34b90af416,1
n4b98f8f96e6042a,1
na103b0d77d984c6,0
nf965c9deb8e5471,0
n3f6a7cff939748c,0
nd58bdd43a2cb484,0
n98c4c850f9fd4a2,1
nde2484532423414,0
n715f78636b584e0,1
n74f923d6c59b402,0
nc2da00dcece14a4,1
n89bfc3c9b5ec4c3,0
nfd42832d3cdf46c,0
n676bf0e2d2fa407,1
n70364d686aac42d,1
n6c0a1220d54f432,0
n0f3bbc7376f145c,1
nc9e8274308ba45f,0
n830aa86d93fd434,1
nb4f3f481dc23495,0
n89c75389cc90498,0
n690049525978423,1
ncb7eb2ef4b84478,1
n62ca9ed0e2cb495,0
n33871c1b56a94ae,1
ncc6b57e8565640e,1
n273f09a10e7f4bc,1
n8c9f827a7a4e442,1
n6126afa320b84a9,1
n0bf080525003445,0
n17b4cb316a554d5,1
neca0b41456284b2,1
n50ad6ee73a5c483,1
nbd9e0f2893154b4,1
n77d68cd047fa48e,1
n167b69dc2c134a9,1
n7bf23bf961c9400,0
n612ae5c5cc3b4b4,0
ndabb97f5b2154b9,1
n566b5d57042b430,1
ncd8b104bd4d840e,1
nb77591d11f064e8,0
nce7937aca67347a,1
n35e0445107a0455,1
na21a5240d51a473,1
n90a09c9d809f46e,1
n5cb8c0a48356476,0
n6103d27d1f324a7,1
n2df586a2655d45f,1
nc7a6ad60b33e4f9,1
nf46222fedbc545b,1
nc7e2b5f1e1de4bd,0
n8a0400dc3ab64e5,1
n3ae42f69bf1e489,1
n17409cd58ff9499,0
nb38b14e22cd84fa,0
n02c6caeeb7374f5,1
n675fae65aeeb48a,1
n1a59d966633b4b1,1
n178354d8fe3441f,0
ne38250afd1f4464,1
n36b9ffda3385458,0
neb0ae74bf66644f,1
n49e69427d1c8490,0
n2793317b0072436,1
n38b7ca23cfbe421,0
n83b6ff5a27cc491,1
n53c817dd508643b,0
nfbdf6d9f60914b8,1
n0468b60da0714b7,0
nc25f099b4db24ea,0
nfc138dd0e510476,1
n620534b69d90414,0
nd91b8093d33d4b0,1
n004c42a9e0274f6,1
nf9db7ec33edf416,0
ncb2267c3d90f4e9,0
nbf372afaee4644c,0
n72b516418a9f429,1
n574341d0f36b416,0
n8ec093b44fa2426,1
nfaf79a08a11a45e,1
nba977fa1f5e44f7,0
n76aa1d143e61410,1
nb2cfca230f484eb,0
n35ac267c9f5e4bb,1
ne9fb4cdb8619418,0
nd91f500d9773484,0
ncabf573383de46d,1
nf268b1807536452,0
n730d0e8a000d447,0
nf630b3485cfc4ee,1
n3cbbb14efd234ba,1
n8a64cbb9c4ee469,0
n1d7289ed1af44f2,0
n550721eaee984ae,1
nda44908516f945c,0
nb8249a3034844b3,0
n6460f0b50e99474,1
n2e43529d5d8d4bf,1
n3b5d021e975c4f1,1
n17c025121c02411,0
nda61781397784a0,1
nea29d72f41a9494,0
n006b58265b194a8,1
nd8a5ea5cffc74d3,1
na83c03a4ecb94b8,0
n70378de84c11445,0
n2e0382b88b804c6,0
n8fe6ac89d22d4f9,1
n9bfa9a17cc8e47e,1
n6bcd53419513481,0
nc865b98476814a1,0
n11cb55c0550a4be,1
n22d3451e756840d,1
na6ed2b73deb3416,1
nc0c67a1b8d3c439,0
n7215f050b0fc405,1
ne6ab45f6fee54e8,0
n0e90f29384244a7,0
nb590114c9da7476,1
n5cb706a409f6498,1
n4b4276b21ed640d,0
n774cf616ab3f4ed,1
n49d43df23aca4cc,0
ne5516bb56eaa492,0
nf24ba44194324cc,0
ne4d1e3a49d3e489,0
nc9d574ce28124cf,0
n05d034934ca14a9,0
n8349af5e464c491,1
nb87fb49563804bf,1
nbf59721f2efd45a,0
n596048fdaf9646a,0
n90cae0547ab0412,1
n54e05cb34bd4493,1
n2c6513812a1b4bd,0
n111d4cae946740e,0
nc9e587a09341419,0
nb039e02b01dd4a5,0
nf2e4dc5b22424cb,1
n49ab6c9e6b6a431,1
n278a115874e4430,1
n6a84fc8c2b9540e,1
n733a33b352584ce,0
n92070db5701d4d3,0
nec585104e25141b,1
nfa075315d85a433,0
n090ee08905e7437,0
nea64e317871f4cb,0
n4ab1005c66cf466,0
n0e4d7a85116b491,1
n7d42cfbdd72b4d0,0
n8ff9e0f574cc494,0
nfca1c18d45fa412,0
nc72c4cdfddc344e,1
n051e4e0f344f42e,1
n4f47b777f3c34ae,1
nfb676ea0af66418,1
n0fc3fa847c6b4ab,1
nd59f1156c8b64db,0
nb013f1ee21fd476,0
n491477f2e53c446,0
nf8058e559073448,0
nd20674cfcf8d4b0,1
n9686049991bb412,0
n8f2da577d32f41d,1
n29fc1f8b5dd445f,1
n75e4fd57307b436,1
n5f5d6667efe2432,0
n74edff89f6af474,0
n487f8827fccc412,0
n094a074dec4a42f,0
n51d27ef6ce9c41b,1
n3ea5d6eeb130417,1
nfa4f6a3e5c1246b,1
n8b8f8142b0204a1,1
n145bfb66d1f5445,1
ned5b4a5c1cc1488,1
nfa74c4b75d8b439,0
n36bc32a3bb8d4c7,1
n634226a467cd427,0
nd71f9d19916e4c2,1
nf0668214376c448,1
n90af5f14ee6e4ad,0
n3554c4ca1f4546e,1
n8d6c4cd13b714f7,0
n27ea6a6e46384fa,0
na7cfd548ac3d49d,1
na99fd36e81cd491,1
n7aa1b0749f5d423,0
nf225066aa72c423,1
n72c3b2d031204a4,1
n509b30a0b1d847f,1
n526ff5c95a34491,1
nb47745f7de99427,0
n5f2eba1491944cf,1
n5606c9175e28453,0
nf47854b610c4401,0
n5d947145f8c843a,1
n3826f614a9f64fe,0
n804c76830cc943e,0
n572e673e6349489,1
nc5ede1a205fe4ca,1
n80bd681235a3425,1
n854430c7e0d8401,0
nc97f1d1ceace4b6,1
nd5084192b5d3426,0
n18d5f6c17a4345a,0
nf81a2b1498ef49d,0
nb9212ef60bb2462,0
n1bb5da8d0a17499,1
n1203b5f9511b4c3,1
nde160e391ae8440,1
ne8a0036c4da14de,1
n599ca342326a4e4,0
ne44ef8241b74422,1
n0d75d5f6e91347f,1
n8aedc5555dcc480,1
nbbf9b5d6d90e4b1,0
n2ee3ab041f794a8,1
nea5131b87ecb491,0
n307b40dd132a4f1,1
n54fd60f2a5c74fa,0
n8a110336a296472,0
nbba10764cfb24b3,1
ne3da6489cf154d5,0
nfe0688a6ddd840b,1
n88c12ea6f5ee4a7,1
ncce9cfae450f4a9,0
n68b007d669614fe,1
nd67d1d1538a4407,1
nc0ddd15ffc55420,1
na751f365ea1c4ca,0
nd2998dd1c3344a2,0
nd8cabe03d2094ec,1
n536e3fc3d337443,1
n521126c792f7493,1
n7c31febef74c49e,1
n6b158543a8f346b,1
n327136dd93dc4a7,1
nc62cf0261ff64f3,0
n58928881fbf34af,0
n02d40ca8fbc54f8,1
n137fe9e082ff43a,0
ne16990705518418,1
ne5304cfc4a814da,0
n581c00c0c08d4cb,1
nbec53e46286a438,1
n3f7e2afff92f493,0
ne6c6fcaa43ce441,0
neaf306a06f5f4c2,0
n04f9e495d46c497,1
nf044911d6d0443a,0
n00f14cf5e16944b,1
nf5d1677709d44bb,0
n470796ac86ce426,0
nfc04b5cfe53f461,1
n92e2e063b17e4c4,1
na9bc3808d427404,0
ne5c846a271b745b,1
nfc4620ce7ddc478,0
n0ea46bd95cd94df,1
n0afd86a9de9542e,0
n517233ae10a242e,1
n8cce9d195dfa444,1
nbea0e56ca5e24f5,0
n749356884efd468,1
n5f85419ebc54442,0
nebcf8d9bd5cc4c4,0
n0da889ffa6784ef,0
n28efb03f95434e7,1
n152dc1fd874b49f,1
n082cfcedf2e44fc,1
na5410ab8ec164bd,1
n04aac8463f0046b,0
nec9a7b04802a475,1
nf9951a3deedc4b5,0
n98ff2d73fef7407,1
n2fca32b7cf3a43d,0
n7fc167d0defd4c9,0
n51e87bba8d75436,1
nb73017133dab438,1
n04da6ba0242049d,1
n087990c8fc72408,1
n5fefa3a5fd8344f,0
nde7af1121b7a46a,0
ncb5ca8deb54948b,1
na34a7634c4f049f,0
n86c7af2afc324a2,0
n3cd53a60f75e46f,1
n4b609129cf0e455,1
nd2d2604f97a04bd,0
n51fd1d5fbaf14ae,0
na8f2f8153ea0461,1
ncd94b7ee30dc40a,0
ncbd8c5997d9d434,0
na4df63d99469453,0
n0adbb7dac29e45f,0
n98b76a2e0c3943c,1
n3dd75061dc7f4f2,1
ne344121d9372452,0
ne2cdaa64997d409,1
nf1b9aa561d364c8,0
n1e2f5d68d15c42b,1
n25ee7f8e82cf497,1
n51df18bf60324a1,0
nb80364a25506446,0
n72976831d8db479,0
ndb872ae69872493,0
ndb2977e9c9ee4ed,0
na15ae81c6a9c428,1
nb82943b296c143a,0
n60b4144eec534a4,0
nb87aae1ea0284d4,0
nf5801ac0ee5d438,0
n45026d98aaa843e,1
n6aa494ab842d4d4,1
ndec7b4724300410,1
ne2a32abeec87433,1
n943f61bc91e440b,0
nf1d7052eae53434,0
n29cc73f935184d2,1
n6091f0c379bf434,0
n5bd41e3d41f149f,1
ne00f89885e8b42f,1
n179d8596cb71446,0
n8135cc4829a44d5,1
nd2bc920be8d048c,0
n5fac92fd847542c,0
n59df33a22cc4454,1
n750e140c547141f,1
n5deb7e36b0ac44a,1
nd08351f35cb7478,1
nfbeec7d626ff428,1
n778eca5ae79d478,1
nfc6a541740b1480,0
n93247c63fefd4af,1
nfc4e38e133ad49d,1
nb376b3cec8344e7,1
ne94cd42525234af,1
nf5458be9fa954f9,0
n1a7eceb7473f4cf,1
na1e9190d331c4d6,0
nce595a4619f2463,0
n4efd647ebe3343a,0
nb91565ceaca04d4,1
nc0dd937b86404e9,1
naef7018b790a4d6,0
n2126434f03c5447,0
n03fe141a632e487,1
n2b334c61a7a7423,0
n890fe320b82f463,1
nc92870291539489,0
n0a5e2cdae6a0400,0
nef9d260339e842c,1
n0cd8c86052914d4,1
nded8a48024ac490,1
n0f8069d12fde499,0
n2d617d62d264456,1
n36bd4d8f4528483,0
n8553f38443cc416,0
nee46004bc8a449c,0
nb348eb3620e0477,1
n62225cee244a4cd,0
nd7909340e3154ef,0
nc400b897844247e,0
nffad47abe83f413,0
n4f50222d419e4c9,0
ne4d3e9da4db444a,1
nc82be708a1ae41b,1
n64b24e0805fb4d2,0
n1967d4d7c746429,1
n30076385c81b433,1
n8e3401e8d666464,0
n5b97ffa6c7ab407,0
n18d9d1d7bb2845a,0
nfa79df9145ed491,0
n18906e521d674de,1
n258e91f8ad3c427,0
n06da75b81b9347e,1
nf6b48b799488419,0
n1cee547f3a77459,1
nd714870b5f7f4f5,0
n415002c9458d4b4,0
nc6f5512297dc47d,0
n0b7d44d18248472,0
nfc44f7c7b812474,1
nbcd176ba3b1140a,1
nf351cfc563cd4ae,0
n9e7414f6d0154b1,0
na5e63c09ac8849b,0
n0370ec8e1e0e4b4,0
n149ddefb16f24a3,1
n1d2ab4010179475,0
n464838830bdf4c1,0
nf3d2f95735e745b,1
nfdea3bc7507b4a4,1
n38ef73c26553451,1
nbab0ec7987c9479,0
n8ee05f7ad6404da,1
n639c38c2b623488,1
n07b35b0fa8074f1,1
nbbc661e80f2148f,1
n9a27b4e45d994b0,0
n2ec98ddbbca448a,0
ne77eafba0d10402,0
nd428a474bd0f4dc,0
n551a3f6d44624eb,1
n47a816a7b4f64f3,1
n89d144e7649f435,0
nc627d992311b4ed,1
n240626fd31ed429,0
nd25047dc52ca42b,0
ndbe95230fe834a3,0
ne4826980718f4b7,0
nf06eff6cd8c741c,0
n6affdea686dc4bf,1
n38978a4d63e543d,1
n85fbbb56f7df453,0
n47e653199bb5472,1
n590e55afe14246a,0
n3af76b01f2fb466,1
n89e6ae87fd9145c,0
na6a1d095567042a,0
nef04fc1ab79c428,1
ndf2abdbcfaff413,1
nbd914da6056e442,0
n7fb7417b99fa411,0
nf7b8ed771b444ef,1
n11a5659cd3a8428,0
n350a93b3bb6f4fb,0
n05dc7027db0a4be,1
nb9ba1a592adb4af,1
n1dcb4af1f1fc496,1
n301aaa4e0fea472,0
n124dd394b4a7487,1
n440ca66152f247b,1
n4872b235228e44d,1
n71534a580f7f4c3,1
n11f82c61f5f14d0,0
n60ff5f331a4a4fc,1
nbf5046209bc5487,0
ne6825b53805c4ee,0
nf5ee036040b1406,1
n78a3026f1eb64f3,1
nf1a89747dcdf450,0
n03022aedfbb9493,1
n62af680c40d0422,0
n6aebba767e544fe,1
n244a250e503d4f2,1
nf5d68361de6e48d,1
nc96f5acbd257485,0
n92eb96ffb900451,0
n12f7f8a37f39410,0
n72e515ff54e4415,1
n74f1044eb52f4c4,0
nb1c8b271f9f043e,0
n2247726edede400,1
ned34462a80db484,1
n8e6a7cf1e1714d5,0
nc9d9332a4876445,1
nf2f8553539e740f,1
nf2e439a24fa84ae,1
n1849c8b01e5a49d,1
nd9f7575d4d704f5,0
n6c2c80d827cf48a,0
n36c7128e7d1d454,1
n96394d6a1eb04f8,0
nd111f65c4a9444e,0
n4cec95948c4449a,1
n39677ca8db48409,0
nf1e3eeb26fe4457,0
ncf4588c87187444,1
n59ffedb8b0fa48c,0
n44779d96bcc24a2,0
nc00bdb05eef5471,0
n07c3ed6f1f1f4f6,1
n13a1c5b6369a437,0
na7b1353bce17479,1
n7faf0657e0884d2,0
n7d26329283dd427,0
n30123c6be3bc419,0
n0f8136407dc24cb,1
n3337060613714a8,1
n6f70ebe5573e487,1
n6602b997129e4aa,0
